GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
MAP4K3,ENSG00000011566,ENSG00000011566,Skin haemorrhage,11,3175,4905,2381,102,66
MAP4K3,ENSG00000011566,ENSG00000011566,Gastrointestinal pain,11,3175,4905,2381,130,66
MAP4K3,ENSG00000011566,ENSG00000011566,Diarrhoea haemorrhagic,11,3175,4905,2381,104,66
MAP4K3,ENSG00000011566,ENSG00000011566,Cerebellar syndrome,11,3175,4905,2381,31,66
MAP4K3,ENSG00000011566,ENSG00000011566,Foot fracture,11,3175,4905,2381,192,66
MAP4K3,ENSG00000011566,ENSG00000011566,Bronchitis,11,3175,4905,2381,775,66
MAP4K3,ENSG00000011566,ENSG00000011566,Graft versus host disease in gastrointestinal tract,11,3175,4905,2381,64,66
MAP4K3,ENSG00000011566,ENSG00000011566,Retching,11,3175,4905,2381,287,66
MAP4K3,ENSG00000011566,ENSG00000011566,Anaphylactic reaction,11,3175,4905,2381,1492,66
MAP4K3,ENSG00000011566,ENSG00000011566,Oesophageal ulcer,11,3175,4905,2381,73,66
MAP4K3,ENSG00000011566,ENSG00000011566,Acute graft versus host disease in intestine,11,3175,4905,2381,31,66
MAP4K3,ENSG00000011566,ENSG00000011566,Brain neoplasm,11,3175,4905,2381,63,66
MAP4K3,ENSG00000011566,ENSG00000011566,Varices oesophageal,11,3175,4905,2381,49,66
MAP4K3,ENSG00000011566,ENSG00000011566,Hypocalcaemia,11,3175,4905,2381,415,66
MAP4K3,ENSG00000011566,ENSG00000011566,Splenomegaly,11,3175,4905,2381,227,66
MAP4K3,ENSG00000011566,ENSG00000011566,Nocturia,11,3175,4905,2381,210,66
MAP4K3,ENSG00000011566,ENSG00000011566,Atypical pneumonia,11,3175,4905,2381,26,66
MAP4K3,ENSG00000011566,ENSG00000011566,Cytopenia,11,3175,4905,2381,176,66
MAP4K3,ENSG00000011566,ENSG00000011566,COVID-19 pneumonia,11,3175,4905,2381,215,66
MAP4K3,ENSG00000011566,ENSG00000011566,Artery dissection,11,3175,4905,2381,26,66
MAP4K3,ENSG00000011566,ENSG00000011566,Upper limb fracture,11,3175,4905,2381,238,66
MAP4K3,ENSG00000011566,ENSG00000011566,Organ failure,11,3175,4905,2381,29,66
MAP4K3,ENSG00000011566,ENSG00000011566,Thinking abnormal,11,3175,4905,2381,263,66
MAP4K3,ENSG00000011566,ENSG00000011566,Fibromyalgia,11,3175,4905,2381,308,66
MAP4K3,ENSG00000011566,ENSG00000011566,Hot flush,11,3175,4905,2381,583,66
MAP4K3,ENSG00000011566,ENSG00000011566,Joint dislocation,11,3175,4905,2381,143,66
MAP4K3,ENSG00000011566,ENSG00000011566,Fluid intake reduced,11,3175,4905,2381,47,66
MAP4K3,ENSG00000011566,ENSG00000011566,Tachypnoea,11,3175,4905,2381,379,66
MAP4K3,ENSG00000011566,ENSG00000011566,Drug reaction with eosinophilia and systemic symptoms,11,3175,4905,2381,601,66
MAP4K3,ENSG00000011566,ENSG00000011566,Lacrimation increased,11,3175,4905,2381,357,66
MAP4K3,ENSG00000011566,ENSG00000011566,SARS-CoV-2 test positive,11,3175,4905,2381,128,66
MAP4K3,ENSG00000011566,ENSG00000011566,Skin cancer,11,3175,4905,2381,129,66
MAP4K3,ENSG00000011566,ENSG00000011566,Ligament sprain,11,3175,4905,2381,100,66
MAP4K3,ENSG00000011566,ENSG00000011566,Bundle branch block right,11,3175,4905,2381,86,66
MAP4K3,ENSG00000011566,ENSG00000011566,Decreased appetite,11,3175,4905,2381,1669,66
MAP4K3,ENSG00000011566,ENSG00000011566,Diarrhoea,11,3175,4905,2381,2148,66
MAP4K3,ENSG00000011566,ENSG00000011566,Myelodysplastic syndrome,11,3175,4905,2381,191,66
MAP4K3,ENSG00000011566,ENSG00000011566,Atrial fibrillation,11,3175,4905,2381,979,66
MAP4K3,ENSG00000011566,ENSG00000011566,Metastases to lung,11,3175,4905,2381,141,66
MAP4K3,ENSG00000011566,ENSG00000011566,Ileus paralytic,11,3175,4905,2381,115,66
MAP4K3,ENSG00000011566,ENSG00000011566,Hypophagia,11,3175,4905,2381,452,66
MAP4K3,ENSG00000011566,ENSG00000011566,Sunburn,11,3175,4905,2381,36,66
MAP4K3,ENSG00000011566,ENSG00000011566,Diverticulitis,11,3175,4905,2381,340,66
MAP4K3,ENSG00000011566,ENSG00000011566,Polyneuropathy,11,3175,4905,2381,227,66
MAP4K3,ENSG00000011566,ENSG00000011566,Pain in extremity,11,3175,4905,2381,1217,66
MAP4K3,ENSG00000011566,ENSG00000011566,Renal cancer,11,3175,4905,2381,35,66
MAP4K3,ENSG00000011566,ENSG00000011566,Right ventricular failure,11,3175,4905,2381,53,66
MAP4K3,ENSG00000011566,ENSG00000011566,Transfusion,11,3175,4905,2381,100,66
MAP4K3,ENSG00000011566,ENSG00000011566,Hyperlipidaemia,11,3175,4905,2381,257,66
MAP4K3,ENSG00000011566,ENSG00000011566,Hypokinesia,11,3175,4905,2381,278,66
MAP4K3,ENSG00000011566,ENSG00000011566,Ovarian failure,11,3175,4905,2381,25,66
MAP4K3,ENSG00000011566,ENSG00000011566,Tachycardia,11,3175,4905,2381,1488,66
MAP4K3,ENSG00000011566,ENSG00000011566,Retroperitoneal haematoma,11,3175,4905,2381,25,66
MAP4K3,ENSG00000011566,ENSG00000011566,Foot operation,11,3175,4905,2381,48,66
MAP4K3,ENSG00000011566,ENSG00000011566,Metastatic neoplasm,11,3175,4905,2381,53,66
MAP4K3,ENSG00000011566,ENSG00000011566,Tendon rupture,11,3175,4905,2381,96,66
MAP4K3,ENSG00000011566,ENSG00000011566,Carcinoembryonic antigen increased,11,3175,4905,2381,40,66
MAP4K3,ENSG00000011566,ENSG00000011566,Blindness,11,3175,4905,2381,509,66
BTK,ENSG00000010671,ENSG00000010671,Hepatic lesion,11,3175,4905,2381,74,102
BTK,ENSG00000010671,ENSG00000010671,Thrombotic microangiopathy,11,3175,4905,2381,155,102
BTK,ENSG00000010671,ENSG00000010671,Full blood count decreased,11,3175,4905,2381,97,102
BTK,ENSG00000010671,ENSG00000010671,Gingival pain,11,3175,4905,2381,77,102
BTK,ENSG00000010671,ENSG00000010671,Myoclonus,11,3175,4905,2381,268,102
BTK,ENSG00000010671,ENSG00000010671,Disease progression,11,3175,4905,2381,727,102
BTK,ENSG00000010671,ENSG00000010671,Cardiomegaly,11,3175,4905,2381,213,102
BTK,ENSG00000010671,ENSG00000010671,Migraine with aura,11,3175,4905,2381,39,102
BTK,ENSG00000010671,ENSG00000010671,Blood urea increased,11,3175,4905,2381,295,102
BTK,ENSG00000010671,ENSG00000010671,Aphthous ulcer,11,3175,4905,2381,169,102
BTK,ENSG00000010671,ENSG00000010671,Gastrointestinal disorder,11,3175,4905,2381,910,102
BTK,ENSG00000010671,ENSG00000010671,Behaviour disorder,11,3175,4905,2381,212,102
BTK,ENSG00000010671,ENSG00000010671,Haemophagocytic lymphohistiocytosis,11,3175,4905,2381,147,102
BTK,ENSG00000010671,ENSG00000010671,Generalised oedema,11,3175,4905,2381,298,102
BTK,ENSG00000010671,ENSG00000010671,Breast disorder,11,3175,4905,2381,24,102
BTK,ENSG00000010671,ENSG00000010671,Gait disturbance,11,3175,4905,2381,1106,102
BTK,ENSG00000010671,ENSG00000010671,Diffuse large B-cell lymphoma,11,3175,4905,2381,82,102
BTK,ENSG00000010671,ENSG00000010671,Contusion,11,3175,4905,2381,842,102
BTK,ENSG00000010671,ENSG00000010671,Atelectasis,11,3175,4905,2381,268,102
BTK,ENSG00000010671,ENSG00000010671,Periorbital swelling,11,3175,4905,2381,38,102
BTK,ENSG00000010671,ENSG00000010671,Cataract,11,3175,4905,2381,653,102
BTK,ENSG00000010671,ENSG00000010671,Shoulder arthroplasty,11,3175,4905,2381,27,102
BTK,ENSG00000010671,ENSG00000010671,Adenocarcinoma,11,3175,4905,2381,34,102
BTK,ENSG00000010671,ENSG00000010671,Herpes zoster,11,3175,4905,2381,576,102
BTK,ENSG00000010671,ENSG00000010671,Pneumonia cytomegaloviral,11,3175,4905,2381,36,102
BTK,ENSG00000010671,ENSG00000010671,Lymphoedema,11,3175,4905,2381,145,102
BTK,ENSG00000010671,ENSG00000010671,Macular degeneration,11,3175,4905,2381,160,102
BTK,ENSG00000010671,ENSG00000010671,Klebsiella bacteraemia,11,3175,4905,2381,27,102
BTK,ENSG00000010671,ENSG00000010671,Arthritis bacterial,11,3175,4905,2381,55,102
BTK,ENSG00000010671,ENSG00000010671,Coma,11,3175,4905,2381,743,102
BTK,ENSG00000010671,ENSG00000010671,Euphoric mood,11,3175,4905,2381,378,102
BTK,ENSG00000010671,ENSG00000010671,Increased appetite,11,3175,4905,2381,283,102
BTK,ENSG00000010671,ENSG00000010671,Skin irritation,11,3175,4905,2381,304,102
BTK,ENSG00000010671,ENSG00000010671,Lactic acidosis,11,3175,4905,2381,452,102
BTK,ENSG00000010671,ENSG00000010671,Multiple allergies,11,3175,4905,2381,108,102
BTK,ENSG00000010671,ENSG00000010671,Limb injury,11,3175,4905,2381,325,102
BTK,ENSG00000010671,ENSG00000010671,Pulseless electrical activity,11,3175,4905,2381,128,102
BTK,ENSG00000010671,ENSG00000010671,Concomitant disease progression,11,3175,4905,2381,25,102
BTK,ENSG00000010671,ENSG00000010671,Suicidal behaviour,11,3175,4905,2381,61,102
BTK,ENSG00000010671,ENSG00000010671,Insomnia,11,3175,4905,2381,1647,102
BTK,ENSG00000010671,ENSG00000010671,Hypocalcaemia,11,3175,4905,2381,415,102
BTK,ENSG00000010671,ENSG00000010671,Intervertebral disc protrusion,11,3175,4905,2381,236,102
BTK,ENSG00000010671,ENSG00000010671,Subdural haematoma,11,3175,4905,2381,158,102
BTK,ENSG00000010671,ENSG00000010671,Treatment failure,11,3175,4905,2381,815,102
BTK,ENSG00000010671,ENSG00000010671,Post procedural complication,11,3175,4905,2381,133,102
BTK,ENSG00000010671,ENSG00000010671,General physical condition abnormal,11,3175,4905,2381,68,102
BTK,ENSG00000010671,ENSG00000010671,Photosensitivity reaction,11,3175,4905,2381,545,102
BTK,ENSG00000010671,ENSG00000010671,Mucormycosis,11,3175,4905,2381,83,102
BTK,ENSG00000010671,ENSG00000010671,Squamous cell carcinoma,11,3175,4905,2381,109,102
BTK,ENSG00000010671,ENSG00000010671,Laryngitis,11,3175,4905,2381,138,102
BTK,ENSG00000010671,ENSG00000010671,Prescribed underdose,11,3175,4905,2381,180,102
BTK,ENSG00000010671,ENSG00000010671,Hepatic cirrhosis,11,3175,4905,2381,299,102
BTK,ENSG00000010671,ENSG00000010671,Staphylococcus test positive,11,3175,4905,2381,50,102
BTK,ENSG00000010671,ENSG00000010671,Haemolysis,11,3175,4905,2381,116,102
BTK,ENSG00000010671,ENSG00000010671,Appendicitis,11,3175,4905,2381,195,102
BTK,ENSG00000010671,ENSG00000010671,Muscular weakness,11,3175,4905,2381,1174,102
BTK,ENSG00000010671,ENSG00000010671,Myelosuppression,11,3175,4905,2381,230,102
BTK,ENSG00000010671,ENSG00000010671,Motor dysfunction,11,3175,4905,2381,158,102
BTK,ENSG00000010671,ENSG00000010671,Lymphadenopathy,11,3175,4905,2381,583,102
BTK,ENSG00000010671,ENSG00000010671,Myocardial depression,11,3175,4905,2381,28,102
BTK,ENSG00000010671,ENSG00000010671,Product dispensing error,11,3175,4905,2381,281,102
BTK,ENSG00000010671,ENSG00000010671,Metastases to peritoneum,11,3175,4905,2381,49,102
BTK,ENSG00000010671,ENSG00000010671,Clostridium difficile infection,11,3175,4905,2381,395,102
BTK,ENSG00000010671,ENSG00000010671,Drug interaction,11,3175,4905,2381,1142,102
BTK,ENSG00000010671,ENSG00000010671,Diabetes insipidus,11,3175,4905,2381,57,102
BTK,ENSG00000010671,ENSG00000010671,Protein total decreased,11,3175,4905,2381,29,102
BTK,ENSG00000010671,ENSG00000010671,Amaurosis fugax,11,3175,4905,2381,54,102
BTK,ENSG00000010671,ENSG00000010671,Acute graft versus host disease in intestine,11,3175,4905,2381,31,102
BTK,ENSG00000010671,ENSG00000010671,Cholecystitis,11,3175,4905,2381,207,102
BTK,ENSG00000010671,ENSG00000010671,Vaginal infection,11,3175,4905,2381,140,102
BTK,ENSG00000010671,ENSG00000010671,Dermatitis acneiform,11,3175,4905,2381,98,102
BTK,ENSG00000010671,ENSG00000010671,Sarcoidosis,11,3175,4905,2381,80,102
BTK,ENSG00000010671,ENSG00000010671,Respiration abnormal,11,3175,4905,2381,98,102
BTK,ENSG00000010671,ENSG00000010671,"Hallucinations, mixed",11,3175,4905,2381,66,102
BTK,ENSG00000010671,ENSG00000010671,Blood iron decreased,11,3175,4905,2381,145,102
BTK,ENSG00000010671,ENSG00000010671,Graft versus host disease,11,3175,4905,2381,130,102
BTK,ENSG00000010671,ENSG00000010671,Lichen planus,11,3175,4905,2381,34,102
BTK,ENSG00000010671,ENSG00000010671,Pulmonary toxicity,11,3175,4905,2381,118,102
BTK,ENSG00000010671,ENSG00000010671,Hypomania,11,3175,4905,2381,84,102
BTK,ENSG00000010671,ENSG00000010671,Dementia Alzheimer's type,11,3175,4905,2381,93,102
BTK,ENSG00000010671,ENSG00000010671,Sinus disorder,11,3175,4905,2381,198,102
BTK,ENSG00000010671,ENSG00000010671,Acute respiratory distress syndrome,11,3175,4905,2381,484,102
BTK,ENSG00000010671,ENSG00000010671,Blindness unilateral,11,3175,4905,2381,85,102
BTK,ENSG00000010671,ENSG00000010671,Tinnitus,11,3175,4905,2381,1000,102
BTK,ENSG00000010671,ENSG00000010671,Blood pressure diastolic decreased,11,3175,4905,2381,96,102
BTK,ENSG00000010671,ENSG00000010671,Nerve injury,11,3175,4905,2381,126,102
BTK,ENSG00000010671,ENSG00000010671,Ear discomfort,11,3175,4905,2381,98,102
BTK,ENSG00000010671,ENSG00000010671,Cerebral toxoplasmosis,11,3175,4905,2381,40,102
BTK,ENSG00000010671,ENSG00000010671,Cardiac failure acute,11,3175,4905,2381,155,102
BTK,ENSG00000010671,ENSG00000010671,Incontinence,11,3175,4905,2381,154,102
BTK,ENSG00000010671,ENSG00000010671,Renal impairment,11,3175,4905,2381,1065,102
BTK,ENSG00000010671,ENSG00000010671,Haematuria,11,3175,4905,2381,649,102
BTK,ENSG00000010671,ENSG00000010671,Erythema,11,3175,4905,2381,1525,102
BTK,ENSG00000010671,ENSG00000010671,Hirsutism,11,3175,4905,2381,107,102
BTK,ENSG00000010671,ENSG00000010671,Respiratory depression,11,3175,4905,2381,368,102
BTK,ENSG00000010671,ENSG00000010671,Endocarditis,11,3175,4905,2381,89,102
BTK,ENSG00000010671,ENSG00000010671,Epstein-Barr virus infection,11,3175,4905,2381,88,102
BTK,ENSG00000010671,ENSG00000010671,Central venous catheterisation,11,3175,4905,2381,31,102
BTK,ENSG00000010671,ENSG00000010671,Hyperhidrosis,11,3175,4905,2381,1408,102
BTK,ENSG00000010671,ENSG00000010671,Hyperlipidaemia,11,3175,4905,2381,257,102
BTK,ENSG00000010671,ENSG00000010671,Respiratory distress,11,3175,4905,2381,564,102
BTK,ENSG00000010671,ENSG00000010671,Growth retardation,11,3175,4905,2381,40,102
BTK,ENSG00000010671,ENSG00000010671,Dysphagia,11,3175,4905,2381,1060,102
BTK,ENSG00000010671,ENSG00000010671,Miosis,11,3175,4905,2381,169,102
BTK,ENSG00000010671,ENSG00000010671,Nasal dryness,11,3175,4905,2381,187,102
BTK,ENSG00000010671,ENSG00000010671,Dry eye,11,3175,4905,2381,497,102
BTK,ENSG00000010671,ENSG00000010671,Anuria,11,3175,4905,2381,247,102
BTK,ENSG00000010671,ENSG00000010671,Amenorrhoea,11,3175,4905,2381,184,102
BTK,ENSG00000010671,ENSG00000010671,Fear of injection,11,3175,4905,2381,57,102
BTK,ENSG00000010671,ENSG00000010671,Circulatory collapse,11,3175,4905,2381,387,102
BTK,ENSG00000010671,ENSG00000010671,BK virus infection,11,3175,4905,2381,67,102
BTK,ENSG00000010671,ENSG00000010671,Pyrexia,11,3175,4905,2381,1838,102
BTK,ENSG00000010671,ENSG00000010671,Rash pruritic,11,3175,4905,2381,651,102
BTK,ENSG00000010671,ENSG00000010671,Metastases to skin,11,3175,4905,2381,26,102
BTK,ENSG00000010671,ENSG00000010671,Cerebrovascular accident,11,3175,4905,2381,1073,102
BTK,ENSG00000010671,ENSG00000010671,Liver injury,11,3175,4905,2381,462,102
BTK,ENSG00000010671,ENSG00000010671,Peptic ulcer,11,3175,4905,2381,100,102
BTK,ENSG00000010671,ENSG00000010671,Odynophagia,11,3175,4905,2381,95,102
BTK,ENSG00000010671,ENSG00000010671,Seizure,11,3175,4905,2381,1086,102
BTK,ENSG00000010671,ENSG00000010671,Heart rate decreased,11,3175,4905,2381,444,102
BTK,ENSG00000010671,ENSG00000010671,Rhinorrhoea,11,3175,4905,2381,691,102
BTK,ENSG00000010671,ENSG00000010671,Aplasia pure red cell,11,3175,4905,2381,59,102
BTK,ENSG00000010671,ENSG00000010671,Systemic lupus erythematosus,11,3175,4905,2381,344,102
BTK,ENSG00000010671,ENSG00000010671,Melanocytic naevus,11,3175,4905,2381,38,102
BTK,ENSG00000010671,ENSG00000010671,Neoplasm recurrence,11,3175,4905,2381,65,102
BTK,ENSG00000010671,ENSG00000010671,Necrotising colitis,11,3175,4905,2381,25,102
BTK,ENSG00000010671,ENSG00000010671,Body temperature increased,11,3175,4905,2381,374,102
BTK,ENSG00000010671,ENSG00000010671,Kaposi's sarcoma,11,3175,4905,2381,84,102
BTK,ENSG00000010671,ENSG00000010671,Acute graft versus host disease,11,3175,4905,2381,63,102
BTK,ENSG00000010671,ENSG00000010671,Thrombocytopenia,11,3175,4905,2381,1327,102
BTK,ENSG00000010671,ENSG00000010671,Granuloma skin,11,3175,4905,2381,26,102
BTK,ENSG00000010671,ENSG00000010671,Shock,11,3175,4905,2381,499,102
BTK,ENSG00000010671,ENSG00000010671,Organ failure,11,3175,4905,2381,29,102
BTK,ENSG00000010671,ENSG00000010671,Inflammation,11,3175,4905,2381,649,102
BTK,ENSG00000010671,ENSG00000010671,Potentiating drug interaction,11,3175,4905,2381,66,102
BTK,ENSG00000010671,ENSG00000010671,Pallor,11,3175,4905,2381,580,102
BTK,ENSG00000010671,ENSG00000010671,Pharyngeal oedema,11,3175,4905,2381,262,102
BTK,ENSG00000010671,ENSG00000010671,Myopathy,11,3175,4905,2381,188,102
BTK,ENSG00000010671,ENSG00000010671,Catheter site infection,11,3175,4905,2381,30,102
BTK,ENSG00000010671,ENSG00000010671,Gastrointestinal infection,11,3175,4905,2381,99,102
BTK,ENSG00000010671,ENSG00000010671,Lower respiratory tract infection,11,3175,4905,2381,512,102
BTK,ENSG00000010671,ENSG00000010671,Drug intolerance,11,3175,4905,2381,1039,102
BTK,ENSG00000010671,ENSG00000010671,COVID-19,11,3175,4905,2381,816,102
BTK,ENSG00000010671,ENSG00000010671,Tenosynovitis,11,3175,4905,2381,72,102
BTK,ENSG00000010671,ENSG00000010671,Musculoskeletal stiffness,11,3175,4905,2381,753,102
BTK,ENSG00000010671,ENSG00000010671,Kounis syndrome,11,3175,4905,2381,61,102
BTK,ENSG00000010671,ENSG00000010671,Oesophageal perforation,11,3175,4905,2381,29,102
BTK,ENSG00000010671,ENSG00000010671,Cardiac failure congestive,11,3175,4905,2381,519,102
BTK,ENSG00000010671,ENSG00000010671,Pulmonary oedema,11,3175,4905,2381,743,102
BTK,ENSG00000010671,ENSG00000010671,Hiatus hernia,11,3175,4905,2381,176,102
BTK,ENSG00000010671,ENSG00000010671,Leukaemia recurrent,11,3175,4905,2381,49,102
BTK,ENSG00000010671,ENSG00000010671,Small intestinal obstruction,11,3175,4905,2381,156,102
BTK,ENSG00000010671,ENSG00000010671,Skin necrosis,11,3175,4905,2381,133,102
BTK,ENSG00000010671,ENSG00000010671,Gingival swelling,11,3175,4905,2381,25,102
BTK,ENSG00000010671,ENSG00000010671,Rheumatoid nodule,11,3175,4905,2381,62,102
BTK,ENSG00000010671,ENSG00000010671,Bipolar disorder,11,3175,4905,2381,127,102
BTK,ENSG00000010671,ENSG00000010671,Product packaging issue,11,3175,4905,2381,81,102
BTK,ENSG00000010671,ENSG00000010671,Atrioventricular block complete,11,3175,4905,2381,129,102
BTK,ENSG00000010671,ENSG00000010671,Oesophageal ulcer,11,3175,4905,2381,73,102
BTK,ENSG00000010671,ENSG00000010671,Tumour marker increased,11,3175,4905,2381,41,102
BTK,ENSG00000010671,ENSG00000010671,Temperature intolerance,11,3175,4905,2381,114,102
BTK,ENSG00000010671,ENSG00000010671,Rhinovirus infection,11,3175,4905,2381,81,102
BTK,ENSG00000010671,ENSG00000010671,Deformity,11,3175,4905,2381,63,102
BTK,ENSG00000010671,ENSG00000010671,Peripheral ischaemia,11,3175,4905,2381,69,102
BTK,ENSG00000010671,ENSG00000010671,Impaired healing,11,3175,4905,2381,348,102
BTK,ENSG00000010671,ENSG00000010671,Ventricular extrasystoles,11,3175,4905,2381,215,102
BTK,ENSG00000010671,ENSG00000010671,Hypervolaemia,11,3175,4905,2381,63,102
BTK,ENSG00000010671,ENSG00000010671,Hyperbilirubinaemia,11,3175,4905,2381,497,102
BTK,ENSG00000010671,ENSG00000010671,Urine odour abnormal,11,3175,4905,2381,45,102
BTK,ENSG00000010671,ENSG00000010671,Respiratory syncytial virus infection,11,3175,4905,2381,77,102
BTK,ENSG00000010671,ENSG00000010671,Renal tubular necrosis,11,3175,4905,2381,233,102
BTK,ENSG00000010671,ENSG00000010671,Paronychia,11,3175,4905,2381,53,102
BTK,ENSG00000010671,ENSG00000010671,Disseminated intravascular coagulation,11,3175,4905,2381,319,102
BTK,ENSG00000010671,ENSG00000010671,Lupus-like syndrome,11,3175,4905,2381,156,102
BTK,ENSG00000010671,ENSG00000010671,No adverse event,11,3175,4905,2381,650,102
BTK,ENSG00000010671,ENSG00000010671,Haemoglobin decreased,11,3175,4905,2381,771,102
BTK,ENSG00000010671,ENSG00000010671,Completed suicide,11,3175,4905,2381,565,102
BTK,ENSG00000010671,ENSG00000010671,Withdrawal syndrome,11,3175,4905,2381,288,102
BTK,ENSG00000010671,ENSG00000010671,Constipation,11,3175,4905,2381,1687,102
BTK,ENSG00000010671,ENSG00000010671,Gastric haemorrhage,11,3175,4905,2381,87,102
BTK,ENSG00000010671,ENSG00000010671,Product used for unknown indication,11,3175,4905,2381,29,102
BTK,ENSG00000010671,ENSG00000010671,Blindness transient,11,3175,4905,2381,57,102
BTK,ENSG00000010671,ENSG00000010671,Atypical pneumonia,11,3175,4905,2381,26,102
BTK,ENSG00000010671,ENSG00000010671,Blood lactate dehydrogenase increased,11,3175,4905,2381,262,102
BTK,ENSG00000010671,ENSG00000010671,Staphylococcal bacteraemia,11,3175,4905,2381,93,102
BTK,ENSG00000010671,ENSG00000010671,Organising pneumonia,11,3175,4905,2381,83,102
BTK,ENSG00000010671,ENSG00000010671,Conjunctival haemorrhage,11,3175,4905,2381,74,102
BTK,ENSG00000010671,ENSG00000010671,Salivary hypersecretion,11,3175,4905,2381,215,102
BTK,ENSG00000010671,ENSG00000010671,Drug ineffective for unapproved indication,11,3175,4905,2381,654,102
BTK,ENSG00000010671,ENSG00000010671,Skin abrasion,11,3175,4905,2381,58,102
BTK,ENSG00000010671,ENSG00000010671,Unevaluable event,11,3175,4905,2381,575,102
BTK,ENSG00000010671,ENSG00000010671,Acute myeloid leukaemia recurrent,11,3175,4905,2381,39,102
BTK,ENSG00000010671,ENSG00000010671,Acute hepatic failure,11,3175,4905,2381,406,102
BTK,ENSG00000010671,ENSG00000010671,Hostility,11,3175,4905,2381,87,102
BTK,ENSG00000010671,ENSG00000010671,Generalised tonic-clonic seizure,11,3175,4905,2381,356,102
BTK,ENSG00000010671,ENSG00000010671,Eye irritation,11,3175,4905,2381,381,102
BTK,ENSG00000010671,ENSG00000010671,Drug eruption,11,3175,4905,2381,338,102
BTK,ENSG00000010671,ENSG00000010671,Substance abuse,11,3175,4905,2381,138,102
BTK,ENSG00000010671,ENSG00000010671,Electrocardiogram QRS complex prolonged,11,3175,4905,2381,136,102
BTK,ENSG00000010671,ENSG00000010671,Oesophagitis,11,3175,4905,2381,243,102
